transaction_id,customer_id,product_id,quantity,transaction_date,payment_method,price,total_price
TRANS01604,CUST0454,PROD0455,1,2024-11-28 21:52:58.390571,Bank Transfer,214.75,214.75
TRANS01605,CUST0927,PROD0191,4,2025-04-10 21:52:58.390574,Credit Card,982.7,3930.8
TRANS01606,CUST0643,PROD0275,1,2025-03-22 21:52:58.390577,Credit Card,14.15,14.15
TRANS01607,CUST0275,PROD0105,2,2025-03-29 21:52:58.390581,Debit Card,401.98,803.96
TRANS01608,CUST0497,PROD0481,4,2025-01-31 21:52:58.390584,Credit Card,876.73,3506.92
TRANS01609,CUST0628,PROD0003,1,2024-09-23 21:52:58.390587,Credit Card,561.01,561.01
TRANS01610,CUST0675,PROD0017,1,2024-08-14 21:52:58.390590,Credit Card,363.03,363.03
TRANS01611,CUST0799,PROD0306,3,2025-04-21 21:52:58.390594,Debit Card,232.41,697.23
TRANS01612,CUST0027,PROD0451,4,2025-06-25 21:52:58.390597,Credit Card,139.41,557.64
TRANS01613,CUST0332,PROD0019,4,2024-12-19 21:52:58.390600,Boleto,22.77,91.08
TRANS01614,CUST0000,PROD0121,2,2024-09-15 21:52:58.390603,Credit Card,457.22,914.44
TRANS01615,CUST0187,PROD0136,1,2024-10-18 21:52:58.390607,Credit Card,159.92,159.92
TRANS01616,CUST0055,PROD0079,3,2024-08-27 21:52:58.390614,Debit Card,821.87,2465.61
TRANS01617,CUST0546,PROD0153,1,2024-10-12 21:52:58.390617,Credit Card,804.98,804.98
TRANS01618,CUST0111,PROD0357,1,2025-02-28 21:52:58.390621,Credit Card,798.28,798.28
TRANS01619,CUST0797,PROD0024,1,2024-08-10 21:52:58.390624,Credit Card,519.32,519.32
TRANS01620,CUST0309,PROD0451,4,2024-11-27 21:52:58.390627,Credit Card,139.41,557.64
TRANS01621,CUST0035,PROD0168,1,2024-11-26 21:52:58.390630,Debit Card,830.15,830.15
TRANS01622,CUST0438,PROD0058,2,2025-04-28 21:52:58.390633,Credit Card,622.98,1245.96
TRANS01623,CUST0728,PROD0300,3,2025-05-23 21:52:58.390637,Boleto,356.44,1069.32
TRANS01624,CUST0591,PROD0040,3,2024-09-29 21:52:58.390640,Debit Card,586.89,1760.67
TRANS01625,CUST0825,PROD0037,1,2025-06-13 21:52:58.390643,Credit Card,536.55,536.55
TRANS01626,CUST0594,PROD0116,3,2024-08-22 21:52:58.390646,Credit Card,345.91,1037.73
TRANS01627,CUST0576,PROD0274,1,2024-08-18 21:52:58.390650,Credit Card,85.99,85.99
TRANS01628,CUST0324,PROD0269,4,2024-11-07 21:52:58.390653,Credit Card,687.47,2749.88
TRANS01629,CUST0639,PROD0126,3,2025-03-14 21:52:58.390656,Debit Card,420.68,1262.04
TRANS01630,CUST0306,PROD0404,4,2025-07-06 21:52:58.390659,Credit Card,180.11,720.44
TRANS01631,CUST0533,PROD0398,4,2024-09-03 21:52:58.390663,Boleto,559.58,2238.32
TRANS01632,CUST0727,PROD0002,2,2025-03-17 21:52:58.390666,Credit Card,668.41,1336.82
TRANS01633,CUST0618,PROD0292,2,2025-06-12 21:52:58.390669,Credit Card,187.24,374.48
TRANS01634,CUST0108,PROD0372,3,2025-05-09 21:52:58.390672,Credit Card,588.98,1766.94
TRANS01635,CUST0371,PROD0497,1,2024-09-07 21:52:58.390676,Credit Card,862.8,862.8
TRANS01636,CUST0356,PROD0429,1,2025-02-28 21:52:58.390679,Bank Transfer,898.41,898.41
TRANS01637,CUST0180,PROD0015,1,2025-07-05 21:52:58.390682,Debit Card,10.03,10.03
TRANS01638,CUST0355,PROD0397,1,2025-03-14 21:52:58.390685,Credit Card,313.35,313.35
TRANS01639,CUST0675,PROD0264,2,2024-09-21 21:52:58.390688,Bank Transfer,132.05,264.1
TRANS01640,CUST0067,PROD0238,1,2025-02-20 21:52:58.390692,Bank Transfer,516.59,516.59
TRANS01641,CUST0291,PROD0262,1,2025-05-01 21:52:58.390695,Debit Card,178.19,178.19
TRANS01642,CUST0691,PROD0397,4,2025-05-10 21:52:58.390698,Bank Transfer,313.35,1253.4
TRANS01643,CUST0180,PROD0133,1,2024-12-23 21:52:58.390701,Debit Card,941.1,941.1
TRANS01644,CUST0465,PROD0212,1,2024-11-23 21:52:58.390704,Debit Card,827.67,827.67
TRANS01645,CUST0433,PROD0014,2,2025-05-19 21:52:58.390708,Credit Card,127.04,254.08
TRANS01646,CUST0463,PROD0435,3,2024-11-01 21:52:58.390711,Credit Card,678.14,2034.42
TRANS01647,CUST0680,PROD0327,4,2024-11-05 21:52:58.390714,Debit Card,143.87,575.48
TRANS01648,CUST0913,PROD0417,4,2024-11-16 21:52:58.390717,Bank Transfer,887.31,3549.24
TRANS01649,CUST0533,PROD0359,3,2024-10-13 21:52:58.390720,Debit Card,614.01,1842.03
TRANS01650,CUST0065,PROD0128,4,2024-12-09 21:52:58.390724,Boleto,663.09,2652.36
TRANS01651,CUST0020,PROD0351,1,2024-12-04 21:52:58.390727,Credit Card,361.28,361.28
TRANS01652,CUST0611,PROD0121,1,2025-04-07 21:52:58.390730,Debit Card,457.22,457.22
TRANS01653,CUST0383,PROD0240,3,2024-08-09 21:52:58.390733,Debit Card,388.96,1166.8799999999999
TRANS01654,CUST0811,PROD0114,2,2025-03-17 21:52:58.390737,Debit Card,384.06,768.12
TRANS01655,CUST0614,PROD0196,2,2024-12-11 21:52:58.390740,Debit Card,445.46,890.92
TRANS01656,CUST0558,PROD0221,4,2025-05-03 21:52:58.390743,Credit Card,629.39,2517.56
TRANS01657,CUST0038,PROD0213,2,2024-08-20 21:52:58.390746,Credit Card,635.14,1270.28
TRANS01658,CUST0284,PROD0403,2,2024-11-22 21:52:58.390749,Boleto,96.91,193.82
TRANS01659,CUST0821,PROD0079,2,2024-08-12 21:52:58.390753,Credit Card,821.87,1643.74
TRANS01660,CUST0601,PROD0262,2,2024-11-19 21:52:58.390756,Credit Card,178.19,356.38
TRANS01661,CUST0596,PROD0134,2,2025-02-02 21:52:58.390759,Credit Card,652.28,1304.56
TRANS01662,CUST0784,PROD0305,2,2024-08-17 21:52:58.390762,Credit Card,832.32,1664.64
TRANS01663,CUST0335,PROD0241,2,2025-02-10 21:52:58.390766,Debit Card,840.76,1681.52
TRANS01664,CUST0187,PROD0385,4,2024-12-18 21:52:58.390769,Debit Card,581.35,2325.4
TRANS01665,CUST0670,PROD0302,1,2024-10-13 21:52:58.390772,Boleto,992.59,992.59
TRANS01666,CUST0242,PROD0269,2,2024-12-13 21:52:58.390775,Credit Card,687.47,1374.94
TRANS01667,CUST0072,PROD0286,1,2024-12-11 21:52:58.390779,Debit Card,603.37,603.37
TRANS01668,CUST0478,PROD0049,3,2024-11-26 21:52:58.390782,Bank Transfer,636.07,1908.21
TRANS01669,CUST0973,PROD0188,1,2025-07-05 21:52:58.390785,Boleto,811.58,811.58
TRANS01670,CUST0560,PROD0296,3,2025-04-25 21:52:58.390789,Boleto,480.34,1441.02
TRANS01671,CUST0100,PROD0013,4,2025-03-26 21:52:58.390792,Debit Card,782.02,3128.08
TRANS01672,CUST0513,PROD0388,1,2024-10-19 21:52:58.390795,Credit Card,812.06,812.06
TRANS01673,CUST0755,PROD0458,3,2025-01-03 21:52:58.390798,Credit Card,433.19,1299.57
TRANS01674,CUST0175,PROD0231,1,2025-02-26 21:52:58.390802,Bank Transfer,447.42,447.42
TRANS01675,CUST0237,PROD0260,4,2025-03-15 21:52:58.390805,Bank Transfer,303.65,1214.6
TRANS01676,CUST0909,PROD0191,1,2025-02-26 21:52:58.390808,Debit Card,982.7,982.7
TRANS01677,CUST0058,PROD0412,3,2024-12-21 21:52:58.390811,Credit Card,672.19,2016.5700000000002
TRANS01678,CUST0864,PROD0202,2,2025-03-24 21:52:58.390815,Debit Card,389.38,778.76
TRANS01679,CUST0098,PROD0260,2,2024-12-23 21:52:58.390818,Credit Card,303.65,607.3
TRANS01680,CUST0953,PROD0112,2,2024-10-02 21:52:58.390821,Credit Card,588.7,1177.4
TRANS01681,CUST0870,PROD0373,4,2024-07-27 21:52:58.390825,Credit Card,942.06,3768.24
TRANS01682,CUST0953,PROD0351,2,2024-08-08 21:52:58.390828,Boleto,361.28,722.56
TRANS01683,CUST0494,PROD0035,4,2025-02-18 21:52:58.390831,Credit Card,987.46,3949.84
TRANS01684,CUST0946,PROD0078,2,2024-12-19 21:52:58.390835,Debit Card,641.4,1282.8
TRANS01685,CUST0979,PROD0274,4,2025-03-27 21:52:58.390838,Credit Card,85.99,343.96
TRANS01686,CUST0513,PROD0447,4,2025-02-25 21:52:58.390841,Debit Card,768.2,3072.8
TRANS01687,CUST0754,PROD0277,1,2025-06-23 21:52:58.390845,Debit Card,645.4,645.4
TRANS01688,CUST0296,PROD0161,2,2025-05-29 21:52:58.390848,Boleto,159.93,319.86
TRANS01689,CUST0210,PROD0311,1,2024-10-02 21:52:58.390851,Credit Card,801.17,801.17
TRANS01690,CUST0122,PROD0016,3,2024-08-20 21:52:58.390854,Credit Card,715.02,2145.06
TRANS01691,CUST0228,PROD0203,2,2024-07-17 21:52:58.390857,Debit Card,224.17,448.34
TRANS01692,CUST0593,PROD0472,2,2025-07-06 21:52:58.390861,Credit Card,956.73,1913.46
TRANS01693,CUST0655,PROD0439,2,2025-01-10 21:52:58.390864,Credit Card,319.47,638.94
TRANS01694,CUST0387,PROD0016,2,2025-05-10 21:52:58.390867,Debit Card,715.02,1430.04
TRANS01695,CUST0139,PROD0201,1,2025-04-18 21:52:58.390870,Debit Card,903.38,903.38
TRANS01696,CUST0540,PROD0475,1,2025-03-29 21:52:58.390874,Credit Card,71.81,71.81
TRANS01697,CUST0390,PROD0209,4,2025-02-03 21:52:58.390877,Credit Card,359.57,1438.28
TRANS01698,CUST0269,PROD0498,1,2024-12-23 21:52:58.390880,Bank Transfer,145.93,145.93
TRANS01699,CUST0758,PROD0401,4,2025-06-15 21:52:58.390883,Debit Card,619.27,2477.08
TRANS01700,CUST0011,PROD0428,3,2024-08-24 21:52:58.390887,Credit Card,238.77,716.3100000000001
TRANS01701,CUST0866,PROD0479,1,2025-05-04 21:52:58.390890,Credit Card,323.77,323.77
TRANS01702,CUST0388,PROD0077,4,2024-11-08 21:52:58.390893,Debit Card,241.4,965.6
TRANS01703,CUST0336,PROD0055,2,2024-07-27 21:52:58.390896,Credit Card,874.13,1748.26
TRANS01704,CUST0505,PROD0079,3,2025-06-26 21:52:58.390900,Bank Transfer,821.87,2465.61
TRANS01705,CUST0105,PROD0305,4,2024-09-24 21:52:58.390903,Debit Card,832.32,3329.28
TRANS01706,CUST0031,PROD0057,3,2024-09-22 21:52:58.390906,Credit Card,732.95,2198.8500000000004
TRANS01707,CUST0073,PROD0017,2,2024-08-23 21:52:58.390909,Boleto,363.03,726.06
TRANS01708,CUST0170,PROD0207,2,2024-09-18 21:52:58.390913,Credit Card,828.08,1656.16
TRANS01709,CUST0848,PROD0464,4,2024-08-13 21:52:58.390916,Credit Card,206.65,826.6
TRANS01710,CUST0068,PROD0134,4,2025-05-05 21:52:58.390919,Debit Card,652.28,2609.12
TRANS01711,CUST0812,PROD0331,2,2025-06-06 21:52:58.390922,Debit Card,167.15,334.3
TRANS01712,CUST0361,PROD0481,4,2025-04-14 21:52:58.390926,Credit Card,876.73,3506.92
TRANS01713,CUST0648,PROD0009,2,2025-03-07 21:52:58.390929,Credit Card,653.29,1306.58
TRANS01714,CUST0432,PROD0068,1,2025-04-09 21:52:58.390932,Credit Card,116.96,116.96
TRANS01715,CUST0928,PROD0340,4,2025-05-25 21:52:58.390935,Credit Card,424.21,1696.84
TRANS01716,CUST0995,PROD0386,3,2024-11-30 21:52:58.390938,Debit Card,891.75,2675.25
TRANS01717,CUST0099,PROD0082,2,2025-03-11 21:52:58.390942,Debit Card,692.42,1384.84
TRANS01718,CUST0657,PROD0108,1,2024-12-17 21:52:58.390945,Credit Card,418.16,418.16
TRANS01719,CUST0008,PROD0043,4,2024-10-05 21:52:58.390948,Credit Card,312.69,1250.76
TRANS01720,CUST0573,PROD0482,2,2024-10-11 21:52:58.390951,Credit Card,309.44,618.88
TRANS01721,CUST0696,PROD0453,1,2024-08-10 21:52:58.390955,Credit Card,732.02,732.02
TRANS01722,CUST0028,PROD0397,4,2025-02-08 21:52:58.390958,Credit Card,313.35,1253.4
TRANS01723,CUST0892,PROD0131,2,2024-07-30 21:52:58.390961,Credit Card,70.83,141.66
TRANS01724,CUST0113,PROD0492,2,2024-11-26 21:52:58.390964,Credit Card,649.27,1298.54
TRANS01725,CUST0461,PROD0498,2,2025-05-07 21:52:58.390968,Debit Card,145.93,291.86
TRANS01726,CUST0920,PROD0017,4,2024-12-24 21:52:58.390971,Debit Card,363.03,1452.12
TRANS01727,CUST0142,PROD0092,1,2025-01-09 21:52:58.390974,Credit Card,471.52,471.52
TRANS01728,CUST0389,PROD0482,2,2025-02-16 21:52:58.390977,Boleto,309.44,618.88
TRANS01729,CUST0631,PROD0435,1,2025-07-09 21:52:58.390980,Bank Transfer,678.14,678.14
TRANS01730,CUST0681,PROD0293,1,2024-08-19 21:52:58.390983,Boleto,799.54,799.54
TRANS01731,CUST0156,PROD0463,3,2025-04-08 21:52:58.390987,Bank Transfer,276.47,829.4100000000001
TRANS01732,CUST0334,PROD0147,1,2025-07-01 21:52:58.390990,Debit Card,67.98,67.98
TRANS01733,CUST0860,PROD0471,1,2025-02-13 21:52:58.390993,Debit Card,190.99,190.99
TRANS01734,CUST0259,PROD0482,1,2025-02-10 21:52:58.390996,Credit Card,309.44,309.44
TRANS01735,CUST0081,PROD0171,1,2025-04-15 21:52:58.391000,Debit Card,633.79,633.79
TRANS01736,CUST0753,PROD0050,1,2024-10-28 21:52:58.391003,Debit Card,137.04,137.04
TRANS01737,CUST0440,PROD0018,4,2025-06-10 21:52:58.391006,Debit Card,261.94,1047.76
TRANS01738,CUST0944,PROD0119,3,2025-02-06 21:52:58.391009,Debit Card,661.52,1984.56
TRANS01739,CUST0171,PROD0323,2,2024-07-31 21:52:58.391012,Credit Card,553.1,1106.2
TRANS01740,CUST0230,PROD0224,3,2025-01-24 21:52:58.391016,Debit Card,68.99,206.96999999999997
TRANS01741,CUST0719,PROD0065,3,2024-09-03 21:52:58.391019,Credit Card,204.28,612.84
TRANS01742,CUST0074,PROD0140,2,2025-06-29 21:52:58.391022,Debit Card,407.45,814.9
TRANS01743,CUST0269,PROD0445,1,2024-07-31 21:52:58.391026,Bank Transfer,310.35,310.35
TRANS01744,CUST0898,PROD0188,2,2025-07-01 21:52:58.391029,Bank Transfer,811.58,1623.16
TRANS01745,CUST0625,PROD0492,1,2024-07-22 21:52:58.391032,Debit Card,649.27,649.27
TRANS01746,CUST0061,PROD0157,2,2024-10-20 21:52:58.391035,Credit Card,908.94,1817.88
TRANS01747,CUST0873,PROD0097,4,2024-07-23 21:52:58.391038,Boleto,912.23,3648.92
TRANS01748,CUST0319,PROD0157,3,2025-05-10 21:52:58.391042,Credit Card,908.94,2726.82
TRANS01749,CUST0101,PROD0434,1,2025-06-17 21:52:58.391045,Bank Transfer,505.06,505.06
TRANS01750,CUST0428,PROD0245,3,2024-09-04 21:52:58.391048,Credit Card,80.44,241.32
TRANS01751,CUST0873,PROD0343,1,2024-09-11 21:52:58.391051,Credit Card,579.84,579.84
TRANS01752,CUST0721,PROD0431,2,2024-12-04 21:52:58.391055,Debit Card,228.44,456.88
TRANS01753,CUST0953,PROD0235,2,2025-02-03 21:52:58.391058,Debit Card,392.84,785.68
TRANS01754,CUST0254,PROD0032,2,2024-08-31 21:52:58.391061,Credit Card,321.77,643.54
TRANS01755,CUST0531,PROD0360,4,2025-07-03 21:52:58.391064,Debit Card,493.3,1973.2
TRANS01756,CUST0569,PROD0240,2,2024-10-11 21:52:58.391068,Debit Card,388.96,777.92
TRANS01757,CUST0111,PROD0329,2,2025-02-11 21:52:58.391071,Credit Card,402.04,804.08
TRANS01758,CUST0984,PROD0337,4,2025-03-17 21:52:58.391074,Debit Card,361.88,1447.52
TRANS01759,CUST0312,PROD0274,3,2024-10-27 21:52:58.391077,Credit Card,85.99,257.96999999999997
TRANS01760,CUST0997,PROD0070,3,2025-01-28 21:52:58.391081,Debit Card,589.71,1769.13
TRANS01761,CUST0460,PROD0312,1,2025-07-07 21:52:58.391084,Credit Card,340.85,340.85
TRANS01762,CUST0707,PROD0402,3,2025-01-26 21:52:58.391087,Debit Card,90.76,272.28000000000003
TRANS01763,CUST0886,PROD0215,1,2024-07-24 21:52:58.391090,Credit Card,602.58,602.58
TRANS01764,CUST0461,PROD0078,1,2025-07-04 21:52:58.391093,Credit Card,641.4,641.4
TRANS01765,CUST0864,PROD0168,3,2024-12-16 21:52:58.391096,Debit Card,830.15,2490.45
TRANS01766,CUST0091,PROD0297,3,2025-02-06 21:52:58.391100,Debit Card,923.21,2769.63
TRANS01767,CUST0051,PROD0470,4,2024-11-27 21:52:58.391103,Boleto,847.66,3390.64
TRANS01768,CUST0804,PROD0179,1,2025-02-07 21:52:58.391106,Bank Transfer,185.38,185.38
TRANS01769,CUST0519,PROD0115,3,2025-03-12 21:52:58.391109,Debit Card,71.42,214.26
TRANS01770,CUST0811,PROD0259,3,2025-05-30 21:52:58.391112,Credit Card,843.74,2531.2200000000003
TRANS01771,CUST0097,PROD0485,4,2024-10-29 21:52:58.391116,Credit Card,767.0,3068.0
TRANS01772,CUST0235,PROD0259,3,2025-05-17 21:52:58.391119,Credit Card,843.74,2531.2200000000003
TRANS01773,CUST0900,PROD0004,2,2025-03-17 21:52:58.391122,Credit Card,349.3,698.6
TRANS01774,CUST0373,PROD0296,2,2025-04-18 21:52:58.391125,Bank Transfer,480.34,960.68
TRANS01775,CUST0580,PROD0107,1,2024-07-23 21:52:58.391128,Credit Card,459.64,459.64
TRANS01776,CUST0926,PROD0342,4,2024-11-04 21:52:58.391132,Credit Card,597.84,2391.36
TRANS01777,CUST0556,PROD0359,3,2025-04-18 21:52:58.391135,Credit Card,614.01,1842.03
TRANS01778,CUST0648,PROD0116,1,2025-07-14 21:52:58.391138,Credit Card,345.91,345.91
TRANS01779,CUST0233,PROD0356,3,2024-10-10 21:52:58.391141,Credit Card,571.72,1715.16
TRANS01780,CUST0031,PROD0444,2,2025-03-22 21:52:58.391145,Debit Card,935.2,1870.4
TRANS01781,CUST0288,PROD0330,3,2025-04-10 21:52:58.391148,Credit Card,141.68,425.04
TRANS01782,CUST0637,PROD0438,3,2025-02-05 21:52:58.391151,Debit Card,762.41,2287.23
TRANS01783,CUST0578,PROD0330,3,2024-08-11 21:52:58.391154,Debit Card,141.68,425.04
TRANS01784,CUST0541,PROD0012,2,2024-09-22 21:52:58.391157,Debit Card,731.65,1463.3
TRANS01785,CUST0113,PROD0141,2,2024-09-23 21:52:58.391161,Debit Card,344.7,689.4
TRANS01786,CUST0203,PROD0187,4,2025-04-26 21:52:58.391164,Debit Card,486.47,1945.88
TRANS01787,CUST0028,PROD0455,2,2024-07-24 21:52:58.391167,Credit Card,214.75,429.5
TRANS01788,CUST0642,PROD0280,1,2025-02-19 21:52:58.391170,Credit Card,421.29,421.29
TRANS01789,CUST0473,PROD0465,3,2025-07-11 21:52:58.391173,Boleto,785.55,2356.6499999999996
TRANS01790,CUST0696,PROD0114,2,2025-01-13 21:52:58.391177,Credit Card,384.06,768.12
TRANS01791,CUST0252,PROD0427,1,2024-11-07 21:52:58.391180,Credit Card,58.73,58.73
TRANS01792,CUST0797,PROD0235,2,2025-06-22 21:52:58.391183,Credit Card,392.84,785.68
TRANS01793,CUST0904,PROD0337,3,2025-06-06 21:52:58.391186,Debit Card,361.88,1085.6399999999999
TRANS01794,CUST0921,PROD0009,1,2025-01-29 21:52:58.391189,Credit Card,653.29,653.29
TRANS01795,CUST0385,PROD0198,2,2025-07-14 21:52:58.391193,Debit Card,387.14,774.28
TRANS01796,CUST0061,PROD0251,2,2024-07-18 21:52:58.391196,Debit Card,58.21,116.42
TRANS01797,CUST0514,PROD0049,1,2025-01-27 21:52:58.391199,Credit Card,636.07,636.07
TRANS01798,CUST0429,PROD0427,4,2025-05-21 21:52:58.391202,Credit Card,58.73,234.92
TRANS01799,CUST0579,PROD0141,1,2025-04-25 21:52:58.391205,Debit Card,344.7,344.7
TRANS01800,CUST0536,PROD0270,1,2024-08-21 21:52:58.391209,Credit Card,949.49,949.49
TRANS01801,CUST0690,PROD0015,1,2025-01-19 21:52:58.391212,Credit Card,10.03,10.03
TRANS01802,CUST0140,PROD0001,1,2025-03-06 21:52:58.391215,Credit Card,330.3,330.3
TRANS01803,CUST0742,PROD0157,2,2025-04-22 21:52:58.391218,Debit Card,908.94,1817.88
TRANS01804,CUST0299,PROD0029,1,2024-07-29 21:52:58.391222,Debit Card,394.84,394.84
TRANS01805,CUST0674,PROD0081,1,2024-10-19 21:52:58.391225,Credit Card,503.15,503.15
TRANS01806,CUST0310,PROD0030,3,2024-08-07 21:52:58.391228,Debit Card,247.9,743.7
TRANS01807,CUST0470,PROD0235,2,2025-04-14 21:52:58.391232,Debit Card,392.84,785.68
TRANS01808,CUST0392,PROD0495,3,2024-07-26 21:52:58.391235,Credit Card,318.94,956.8199999999999
TRANS01809,CUST0641,PROD0332,2,2024-11-09 21:52:58.391238,Credit Card,949.78,1899.56
TRANS01810,CUST0444,PROD0147,4,2024-09-25 21:52:58.391242,Bank Transfer,67.98,271.92
TRANS01811,CUST0757,PROD0176,4,2024-12-31 21:52:58.391245,Debit Card,133.1,532.4
TRANS01812,CUST0808,PROD0369,2,2025-04-29 21:52:58.391248,Debit Card,292.77,585.54
TRANS01813,CUST0171,PROD0034,4,2025-02-01 21:52:58.391251,Credit Card,185.13,740.52
TRANS01814,CUST0575,PROD0022,4,2025-06-08 21:52:58.391255,Debit Card,958.06,3832.24
TRANS01815,CUST0030,PROD0105,2,2024-09-12 21:52:58.391258,Debit Card,401.98,803.96
TRANS01816,CUST0046,PROD0096,1,2024-12-15 21:52:58.391261,Credit Card,365.04,365.04
TRANS01817,CUST0129,PROD0229,3,2025-03-08 21:52:58.391265,Bank Transfer,669.86,2009.58
TRANS01818,CUST0351,PROD0226,2,2025-02-10 21:52:58.391268,Credit Card,766.06,1532.12
TRANS01819,CUST0977,PROD0370,2,2025-02-08 21:52:58.391271,Credit Card,737.26,1474.52
TRANS01820,CUST0844,PROD0099,2,2024-08-29 21:52:58.391274,Credit Card,322.62,645.24
TRANS01821,CUST0621,PROD0444,3,2024-12-02 21:52:58.391278,Debit Card,935.2,2805.6000000000004
TRANS01822,CUST0580,PROD0467,2,2025-06-02 21:52:58.391281,Debit Card,376.53,753.06
TRANS01823,CUST0057,PROD0054,3,2024-12-28 21:52:58.391284,Debit Card,755.94,2267.82
TRANS01824,CUST0105,PROD0194,3,2025-06-25 21:52:58.391287,Boleto,287.53,862.5899999999999
TRANS01825,CUST0811,PROD0007,4,2024-08-12 21:52:58.391290,Credit Card,833.2,3332.8
TRANS01826,CUST0329,PROD0423,1,2024-11-17 21:52:58.391294,Debit Card,996.98,996.98
TRANS01827,CUST0767,PROD0314,4,2024-11-30 21:52:58.391297,Debit Card,425.81,1703.24
TRANS01828,CUST0823,PROD0127,2,2024-11-21 21:52:58.391300,Boleto,393.4,786.8
TRANS01829,CUST0682,PROD0031,2,2025-02-18 21:52:58.391303,Credit Card,104.02,208.04
TRANS01830,CUST0382,PROD0092,3,2024-10-17 21:52:58.391307,Boleto,471.52,1414.56
TRANS01831,CUST0984,PROD0006,4,2025-05-11 21:52:58.391310,Credit Card,103.47,413.88
TRANS01832,CUST0161,PROD0257,3,2025-07-10 21:52:58.391313,Debit Card,55.13,165.39000000000001
TRANS01833,CUST0996,PROD0340,4,2024-11-26 21:52:58.391316,Debit Card,424.21,1696.84
TRANS01834,CUST0285,PROD0389,4,2024-07-25 21:52:58.391320,Bank Transfer,435.38,1741.52
TRANS01835,CUST0070,PROD0219,4,2024-09-28 21:52:58.391323,Credit Card,609.04,2436.16
TRANS01836,CUST0766,PROD0239,4,2024-11-03 21:52:58.391326,Credit Card,488.46,1953.84
TRANS01837,CUST0453,PROD0105,4,2025-05-11 21:52:58.391330,Credit Card,401.98,1607.92
TRANS01838,CUST0885,PROD0035,1,2024-11-09 21:52:58.391333,Debit Card,987.46,987.46
TRANS01839,CUST0566,PROD0415,2,2025-05-01 21:52:58.391336,Debit Card,29.94,59.88
TRANS01840,CUST0834,PROD0044,4,2025-04-21 21:52:58.391339,Boleto,408.68,1634.72
TRANS01841,CUST0396,PROD0297,4,2024-11-07 21:52:58.391342,Credit Card,923.21,3692.84
TRANS01842,CUST0514,PROD0308,3,2024-12-07 21:52:58.391346,Credit Card,415.58,1246.74
TRANS01843,CUST0025,PROD0365,2,2025-05-06 21:52:58.391349,Credit Card,518.57,1037.14
TRANS01844,CUST0312,PROD0008,2,2024-12-27 21:52:58.391352,Credit Card,919.21,1838.42
TRANS01845,CUST0125,PROD0458,2,2025-05-19 21:52:58.391355,Debit Card,433.19,866.38
TRANS01846,CUST0407,PROD0086,4,2024-10-14 21:52:58.391358,Bank Transfer,898.96,3595.84
TRANS01847,CUST0564,PROD0369,3,2024-12-08 21:52:58.391361,Boleto,292.77,878.31
TRANS01848,CUST0197,PROD0330,2,2025-02-10 21:52:58.391365,Credit Card,141.68,283.36
TRANS01849,CUST0810,PROD0176,3,2025-01-17 21:52:58.391368,Credit Card,133.1,399.29999999999995
TRANS01850,CUST0187,PROD0129,1,2024-12-16 21:52:58.391371,Credit Card,447.61,447.61
TRANS01851,CUST0697,PROD0194,1,2025-03-10 21:52:58.391374,Debit Card,287.53,287.53
TRANS01852,CUST0816,PROD0010,3,2024-11-16 21:52:58.391377,Boleto,112.4,337.20000000000005
TRANS01853,CUST0809,PROD0305,4,2025-01-26 21:52:58.391381,Credit Card,832.32,3329.28
TRANS01854,CUST0715,PROD0418,2,2024-07-17 21:52:58.391384,Credit Card,463.93,927.86
TRANS01855,CUST0483,PROD0121,1,2024-10-20 21:52:58.391387,Debit Card,457.22,457.22
TRANS01856,CUST0449,PROD0398,1,2025-02-04 21:52:58.391391,Debit Card,559.58,559.58
TRANS01857,CUST0522,PROD0234,3,2025-06-23 21:52:58.391394,Credit Card,210.27,630.8100000000001
TRANS01858,CUST0870,PROD0330,4,2025-01-05 21:52:58.391397,Bank Transfer,141.68,566.72
TRANS01859,CUST0353,PROD0030,3,2024-09-26 21:52:58.391400,Credit Card,247.9,743.7
TRANS01860,CUST0985,PROD0347,3,2025-03-10 21:52:58.391404,Boleto,574.58,1723.7400000000002
TRANS01861,CUST0657,PROD0445,3,2025-06-06 21:52:58.391407,Credit Card,310.35,931.0500000000001
TRANS01862,CUST0596,PROD0411,3,2025-06-16 21:52:58.391410,Credit Card,652.89,1958.67
TRANS01863,CUST0099,PROD0223,3,2025-06-11 21:52:58.391413,Credit Card,192.99,578.97
TRANS01864,CUST0615,PROD0152,4,2024-07-21 21:52:58.391417,Credit Card,352.03,1408.12
TRANS01865,CUST0947,PROD0211,3,2024-11-06 21:52:58.391420,Debit Card,559.14,1677.42
TRANS01866,CUST0557,PROD0091,4,2024-07-17 21:52:58.391423,Debit Card,644.56,2578.24
TRANS01867,CUST0555,PROD0408,2,2024-12-14 21:52:58.391427,Credit Card,406.31,812.62
